Latitude,Longitude,AvgPrice
38.79,-82.68,3000
38.79,-83.00,10976
38.80,-83.47,11393
38.80,-83.54,3661
38.80,-83.56,3937
38.80,-83.79,40000
38.80,-83.10,4377
38.81,-83.79,5752
38.81,-83.76,13000
38.81,-82.67,9854
38.81,-83.06,10158
38.81,-83.99,5471
38.81,-82.19,2698
38.81,-82.22,23000
38.81,-83.55,1800
38.82,-84.21,3964
38.82,-82.85,3740
38.83,-83.02,6945
38.83,-83.15,15155
38.83,-83.83,16599
38.83,-83.84,11297
38.83,-83.61,3500
38.83,-82.59,5990
38.84,-82.98,3500
38.84,-83.02,7084
38.84,-82.51,2851
38.84,-82.95,4200
38.84,-83.61,6795
38.84,-82.52,12000
38.84,-82.28,7023
38.84,-82.20,2997
38.84,-82.15,1880
38.84,-83.10,5339
38.84,-82.21,2554
38.84,-83.24,2000
38.84,-84.11,1100
38.85,-83.07,2000
38.85,-84.14,7806
38.85,-83.01,22000
38.85,-82.88,6000
38.85,-84.15,20000
38.85,-82.85,11500
38.85,-82.60,800
38.86,-83.87,21263
38.86,-82.60,3522
38.86,-83.88,1987
38.86,-83.90,5155
38.86,-82.34,9723
38.86,-83.21,3486
38.86,-82.93,3573
38.86,-83.75,8377
38.86,-83.07,25000
38.86,-83.78,12752
38.87,-82.95,7755
38.87,-83.61,20000
38.87,-83.91,1761
38.87,-83.92,9351
38.87,-83.88,6273
38.87,-83.48,1183
38.87,-83.03,5442
38.87,-82.30,49600
38.87,-84.22,6125
38.87,-82.97,32877
38.88,-81.90,74900
38.88,-84.06,16649
38.88,-84.09,3979
38.88,-83.02,24017
38.88,-82.92,3732
38.88,-82.37,2796
38.88,-84.11,20000
38.88,-82.99,5419
38.88,-82.30,7026
38.88,-81.91,8798
38.88,-82.47,3499
38.88,-84.05,4456
38.88,-82.66,6120
38.89,-82.54,8418
38.89,-82.55,22098
38.89,-82.86,2966
38.90,-82.54,12974
38.90,-83.75,8193
38.90,-82.30,1850
38.90,-83.62,41500
38.90,-84.20,18310
38.91,-83.80,4500
38.91,-82.43,2401
38.91,-82.13,3604
38.91,-82.27,30000
38.91,-84.24,4365
38.91,-84.00,5330
38.91,-83.43,5673
38.91,-82.21,9950
38.91,-83.22,2655
38.91,-82.25,12795
38.92,-84.25,6774
38.92,-83.24,24194
38.92,-82.88,28000
38.92,-83.40,500
38.92,-83.51,30000
38.92,-84.14,23000
38.92,-83.42,5659
38.92,-82.27,23000
38.93,-83.22,4371
38.93,-82.89,7975
38.93,-83.65,11474
38.93,-83.84,22000
38.93,-82.88,8824
38.93,-82.95,1000
38.94,-83.90,7242
38.94,-84.27,18501
38.94,-82.37,10000
38.94,-82.11,5500
38.94,-82.56,6200
38.94,-84.09,15434
38.94,-82.12,4000
38.94,-82.52,6632
38.94,-83.40,32519
38.94,-83.04,2997
38.94,-83.62,4469
38.94,-83.68,13169
38.95,-83.68,5112
38.95,-81.79,6892
38.95,-84.22,13900
38.95,-83.12,1995
38.95,-84.23,6154
38.95,-82.47,4680
38.95,-84.03,9062
38.95,-84.16,10000
38.95,-82.10,7000
38.95,-83.34,2047
38.95,-83.35,54000
38.96,-83.65,25000
38.96,-83.53,12000
38.96,-82.57,4000
38.96,-82.10,4159
38.96,-84.09,14450
38.96,-84.27,18310
38.96,-84.26,11800
38.96,-84.13,10813
38.96,-84.05,9667
38.96,-84.08,15800
38.97,-83.49,9732
38.97,-82.58,4530
38.97,-83.02,6837
38.97,-83.74,6195
38.97,-84.18,6000
38.97,-83.33,4910
38.97,-83.57,10815
38.97,-84.09,3500
38.98,-83.34,12117
38.98,-83.02,9681
38.98,-84.11,1900
38.98,-84.23,10334
38.98,-82.16,11870
38.98,-84.22,2821
38.98,-84.28,6413
38.98,-83.88,12500
38.98,-82.13,5892
38.98,-82.62,1500
38.98,-83.93,4987
38.98,-84.25,4963
38.98,-82.63,3495
38.99,-83.76,6037
38.99,-84.21,17948
38.99,-84.17,10000
38.99,-84.29,4000
38.99,-84.18,7000
38.99,-82.05,4344
38.99,-81.95,4866
38.99,-81.87,41779
38.99,-82.55,5141
39.00,-83.12,3500
39.00,-82.55,4481
39.00,-84.14,2000
39.00,-83.39,50000
39.00,-84.19,3566
39.00,-83.78,7602
39.00,-84.04,11400
39.00,-84.16,7763
39.00,-82.65,6413
39.00,-82.59,15950
39.00,-82.05,7000
39.00,-83.58,18310
39.01,-84.26,3306
39.01,-84.18,6827
39.01,-84.29,3500
39.01,-82.60,3000
39.01,-82.57,47325
39.01,-84.28,3497
39.01,-82.82,22000
39.01,-83.79,15803
39.01,-83.85,1301
39.01,-83.98,5000
39.01,-82.84,2686
39.01,-83.93,7000
39.01,-84.17,13871
39.01,-84.20,23000
39.01,-82.87,9699
39.01,-82.61,9737
39.02,-82.57,6026
39.02,-83.81,12450
39.02,-81.96,5995
39.02,-83.18,6194
39.02,-84.21,10457
39.02,-84.03,14247
39.02,-82.59,10493
39.02,-82.64,6013
39.02,-82.06,5133
39.03,-82.93,1000
39.03,-84.23,8803
39.03,-83.97,5631
39.03,-83.09,6194
39.03,-82.11,5282
39.03,-84.33,1475
39.03,-82.06,81870
39.03,-82.91,19106
39.03,-82.83,12595
39.03,-82.00,6500
39.03,-84.19,9647
39.03,-84.04,9156
39.03,-83.96,9672
39.03,-82.85,6598
39.03,-84.24,4608
39.03,-83.99,3642
39.04,-82.11,17125
39.04,-83.92,10521
39.04,-82.21,5488
39.04,-82.06,38000
39.04,-83.02,7464
39.04,-81.95,6656
39.04,-83.52,2500
39.04,-82.16,7000
39.04,-84.24,10833
39.04,-84.19,12953
39.04,-83.12,12025
39.04,-82.93,3950
39.05,-84.30,13000
39.05,-82.99,32940
39.05,-83.96,1900
39.05,-82.93,23176
39.05,-83.92,11533
39.05,-82.59,10728
39.05,-82.02,4788
39.05,-83.98,52180
39.05,-84.41,4323
39.05,-82.79,5631
39.05,-84.25,5743
39.05,-84.19,28094
39.05,-84.33,7791
39.05,-84.38,29969
39.05,-84.26,12000
39.05,-84.34,7292
39.05,-82.91,21201
39.05,-84.42,17000
39.05,-82.66,7008
39.06,-83.70,6462
39.06,-84.42,8500
39.06,-84.31,3578
39.06,-84.10,14083
39.06,-84.27,5634
39.06,-84.02,44188
39.06,-84.03,6253
39.06,-84.29,10865
39.06,-84.04,5339
39.06,-84.28,9996
39.06,-83.01,8505
39.06,-82.06,5245
39.06,-82.57,10000
39.06,-84.18,8297
39.06,-82.15,20000
39.06,-83.00,22543
39.07,-83.00,5014
39.07,-83.40,2655
39.07,-84.30,3651
39.07,-84.22,9750
39.07,-83.68,63000
39.07,-84.08,13759
39.07,-82.62,1600
39.07,-83.36,4251
39.07,-84.33,3250
39.07,-84.35,10000
39.07,-82.99,2793
39.07,-82.71,2075
39.07,-82.56,8988
39.07,-83.92,30750
39.07,-84.17,12948
39.07,-84.36,2212
39.07,-84.15,7963
39.07,-84.05,2995
39.08,-83.13,4680
39.08,-83.19,3000
39.08,-84.42,10016
39.08,-84.63,1000
39.08,-83.03,45696
39.08,-84.22,11064
39.08,-82.01,13000
39.08,-84.57,6521
39.08,-84.15,3844
39.08,-82.27,4995
39.08,-82.76,11965
39.08,-84.58,1000
39.08,-82.71,2000
39.08,-84.28,43344
39.08,-82.47,22000
39.08,-84.23,40180
39.08,-83.68,1000
39.08,-81.98,6818
39.08,-84.17,10283
39.08,-82.96,2071
39.09,-83.01,3900
39.09,-84.34,5825
39.09,-84.56,2950
39.09,-84.64,3000
39.09,-82.53,5000
39.09,-82.42,9499
39.09,-82.44,6835
39.09,-84.42,25000
39.09,-84.57,11664
39.09,-84.52,10692
39.09,-84.59,11041
39.09,-83.18,2060
39.09,-84.26,28000
39.09,-83.21,1996
39.09,-83.15,8500
39.09,-82.61,699
39.09,-84.12,18310
39.09,-84.51,9732
39.09,-84.58,2200
39.09,-82.99,79284
39.09,-84.15,44188
39.10,-84.50,9180
39.10,-84.51,15541
39.10,-81.88,10000
39.10,-84.56,8275
39.10,-84.52,13000
39.10,-84.55,2950
39.10,-82.78,18900
39.10,-82.69,9000
39.10,-83.26,7000
39.10,-84.49,12149
39.10,-84.53,13000
39.10,-84.29,16533
39.10,-84.62,3825
39.10,-82.09,12025
39.10,-84.54,4000
39.10,-84.61,5466
39.10,-84.58,2048
39.10,-83.00,5931
39.10,-84.57,9610
39.10,-84.39,3428
39.10,-81.80,2850
39.10,-84.40,7700
39.10,-84.67,3975
39.10,-81.92,5395
39.10,-83.78,20147
39.10,-83.04,17752
39.10,-84.60,12545
39.10,-84.42,3964
39.10,-82.01,12863
39.10,-84.69,7249
39.10,-82.99,8200
39.11,-84.56,5849
39.11,-83.00,5900
39.11,-83.09,19279
39.11,-84.13,6500
39.11,-84.49,18310
39.11,-84.62,12520
39.11,-84.51,9732
39.11,-84.14,18233
39.11,-82.58,12953
39.11,-84.30,3495
39.11,-84.52,5746
39.11,-84.53,15369
39.11,-84.12,4000
39.11,-84.50,34963
39.11,-84.19,5448
39.11,-81.89,66750
39.11,-84.17,27094
39.11,-84.43,6154
39.11,-84.48,10052
39.11,-84.23,2047
39.11,-84.36,5581
39.11,-84.44,3985
39.11,-83.18,816
39.11,-81.88,3533
39.11,-83.59,9624
39.11,-84.60,5000
39.11,-84.41,46915
39.12,-84.60,4962
39.12,-84.48,13000
39.12,-84.65,8178
39.12,-84.52,17966
39.12,-84.18,33510
39.12,-84.19,7173
39.12,-82.48,1495
39.12,-84.32,17250
39.12,-84.58,3155
39.12,-84.45,12138
39.12,-82.92,1562
39.12,-84.15,26000
39.12,-84.50,4738
39.12,-84.37,4788
39.12,-84.53,10080
39.12,-84.55,18633
39.12,-84.43,35500
39.12,-84.70,8973
39.12,-84.47,7871
39.12,-84.27,3847
39.12,-82.70,4517
39.12,-83.54,9732
39.12,-84.56,5509
39.12,-84.10,7193
39.12,-83.00,3000
39.12,-83.01,2283
39.13,-84.58,3000
39.13,-83.36,2047
39.13,-84.70,13439
39.13,-84.26,12000
39.13,-82.89,5505
39.13,-82.48,6262
39.13,-84.01,13703
39.13,-84.63,15273
39.13,-84.56,6222
39.13,-84.59,4200
39.13,-84.57,800
39.13,-84.49,8175
39.13,-84.18,4133
39.13,-84.24,6522
39.13,-81.86,23748
39.13,-84.40,28790
39.13,-84.51,4429
39.13,-82.37,3073
39.13,-84.54,4348
39.13,-84.53,15512
39.13,-84.55,4000
39.13,-84.48,18800
39.13,-84.71,7327
39.13,-83.37,3000
39.13,-84.52,4600
39.14,-84.47,19282
39.14,-84.39,13717
39.14,-82.97,97566
39.14,-84.72,5598
39.14,-84.63,20746
39.14,-84.45,5900
39.14,-84.55,2000
39.14,-84.57,4510
39.14,-83.80,18310
39.14,-84.46,13920
39.14,-82.67,5659
39.14,-84.53,19529
39.14,-84.81,1850
39.14,-82.60,12025
39.14,-83.12,5000
39.14,-84.26,5082
39.14,-84.62,5709
39.14,-84.48,13834
39.14,-84.58,4493
39.14,-84.51,4000
39.15,-84.32,5097
39.15,-84.81,23997
39.15,-84.54,6836
39.15,-84.43,25626
39.15,-82.97,9188
39.15,-84.44,15143
39.15,-84.29,12000
39.15,-84.02,28000
39.15,-84.51,17752
39.15,-84.50,2523
39.15,-82.85,3566
39.15,-84.79,3495
39.15,-84.62,6648
39.15,-84.66,4950
39.15,-84.67,6664
39.15,-83.57,5867
39.15,-83.65,31500
39.15,-84.42,23628
39.15,-84.53,6773
39.15,-84.26,9697
39.15,-84.56,7859
39.15,-81.80,5971
39.15,-84.58,5886
39.15,-84.39,4600
39.15,-83.84,4344
39.15,-83.98,75500
39.15,-83.93,6498
39.15,-82.91,2700
39.15,-84.57,2655
39.15,-84.47,5068
39.15,-84.38,4495
39.15,-82.39,12000
39.15,-84.63,4034
39.15,-84.06,21495
39.15,-84.52,15437
39.15,-84.55,25000
39.16,-84.52,6000
39.16,-84.66,10259
39.16,-84.74,4000
39.16,-84.50,52634
39.16,-84.39,5227
39.16,-84.60,8900
39.16,-83.42,2000
39.16,-84.79,7509
39.16,-84.51,5150
39.16,-84.42,5910
39.16,-82.61,1200
39.16,-84.20,20936
39.16,-84.47,22027
39.16,-84.55,4620
39.16,-84.12,13346
39.16,-84.40,2800
39.16,-82.73,54563
39.16,-81.89,7696
39.16,-84.49,1600
39.16,-84.80,15434
39.16,-84.63,800
39.16,-84.46,7707
39.16,-84.41,7462
39.17,-84.42,15434
39.17,-82.29,2047
39.17,-83.58,7450
39.17,-84.55,21355
39.17,-84.49,10446
39.17,-84.76,4951
39.17,-83.08,3922
39.17,-83.96,3000
39.17,-84.46,14125
39.17,-84.48,9735
39.17,-84.51,9818
39.17,-84.14,4886
39.17,-84.53,6681
39.17,-82.97,13371
39.17,-84.21,10675
39.17,-84.17,22750
39.17,-82.92,1500
39.17,-84.47,4000
39.17,-83.62,3590
39.17,-84.28,3241
39.17,-84.29,7993
39.17,-84.19,1748
39.17,-84.10,13523
39.17,-84.50,7969
39.17,-82.25,10739
39.17,-82.93,2000
39.17,-84.03,12025
39.17,-84.45,7394
39.18,-84.35,6620
39.18,-84.36,5093
39.18,-83.54,3300
39.18,-84.66,2000
39.18,-84.64,11083
39.18,-84.43,7622
39.18,-84.55,6195
39.18,-84.74,9800
39.18,-84.27,16905
39.18,-84.26,26026
39.18,-84.45,5455
39.18,-84.59,12000
39.18,-84.78,9500
39.18,-83.73,2150
39.18,-84.39,8687
39.18,-84.50,2047
39.18,-84.42,7643
39.18,-84.48,18137
39.18,-82.98,20388
39.18,-84.46,4653
39.18,-83.65,20484
39.18,-84.61,4448
39.18,-83.76,1000
39.18,-84.54,9902
39.18,-84.77,4529
39.18,-82.50,10000
39.18,-84.65,12261
39.18,-81.92,9732
39.18,-82.97,3029
39.18,-84.41,6834
39.18,-84.29,40997
39.18,-84.60,3373
39.18,-84.58,17000
39.19,-84.25,2762
39.19,-84.48,18031
39.19,-82.82,8500
39.19,-83.92,2500
39.19,-84.05,4345
39.19,-84.49,2250
39.19,-84.39,11333
39.19,-83.15,3000
39.19,-84.46,41900
39.19,-81.83,11524
39.19,-82.15,11474
39.19,-82.02,3000
39.19,-84.23,45000
39.19,-84.66,6206
39.19,-82.03,4788
39.19,-84.77,1869
39.19,-83.89,3932
39.19,-84.57,6053
39.19,-84.30,2590
39.19,-84.74,7000
39.19,-84.40,7749
39.19,-84.76,4830
39.19,-84.47,4988
39.19,-83.61,3994
39.19,-84.56,31257
39.19,-84.69,12635
39.19,-84.13,4000
39.19,-82.05,89000
39.19,-83.19,8000
39.19,-82.97,8834
39.20,-84.46,12126
39.20,-83.61,16235
39.20,-84.75,14482
39.20,-84.56,4000
39.20,-84.59,7809
39.20,-83.46,3500
39.20,-84.22,7805
39.20,-84.52,5000
39.20,-84.47,33221
39.20,-84.21,6389
39.20,-84.53,11927
39.20,-84.72,23000
39.20,-84.20,26125
39.20,-84.19,10000
39.20,-84.58,13875
39.20,-83.75,20750
39.20,-83.72,6579
39.20,-84.09,24498
39.20,-84.54,9120
39.20,-84.71,12631
39.20,-84.70,5976
39.20,-84.13,15000
39.20,-83.62,21023
39.20,-83.57,12570
39.20,-84.57,85000
39.20,-82.68,5159
39.21,-83.02,3248
39.21,-84.46,4115
39.21,-84.45,22000
39.21,-84.48,3796
39.21,-84.47,4001
39.21,-81.81,7000
39.21,-81.83,4481
39.21,-84.75,4603
39.21,-84.60,2996
39.21,-84.78,8023
39.21,-84.44,8500
39.21,-84.51,3724
39.21,-84.14,16796
39.21,-84.68,8695
39.21,-84.09,2000
39.21,-82.17,6171
39.21,-84.13,4000
39.21,-84.58,32877
39.21,-83.52,4749
39.21,-84.36,21201
39.21,-81.85,3135
39.21,-83.28,4000
39.21,-84.19,20826
39.21,-83.60,2935
39.21,-83.48,28000
39.21,-84.57,5000
39.21,-84.34,22531
39.21,-84.69,22000
39.21,-83.06,3566
39.21,-84.26,15000
39.21,-82.23,24094
39.21,-83.43,2000
39.21,-84.50,7921
39.21,-84.52,17752
39.21,-84.30,83876
39.22,-84.60,10000
39.22,-84.73,7174
39.22,-84.70,15000
39.22,-84.53,6004
39.22,-84.71,22000
39.22,-84.74,6518
39.22,-84.54,6257
39.22,-84.82,2247
39.22,-83.16,6598
39.22,-84.27,6044
39.22,-84.36,5822
39.22,-84.44,2899
39.22,-82.92,3600
39.22,-84.65,7093
39.22,-82.98,15000
39.22,-84.39,45000
39.22,-82.56,18310
39.22,-84.35,8018
39.22,-83.30,11500
39.22,-84.64,45929
39.22,-84.09,4500
39.22,-83.90,6054
39.22,-82.19,1000
39.23,-84.16,15887
39.23,-84.27,10000
39.23,-82.34,3000
39.23,-83.33,12739
39.23,-83.34,43461
39.23,-84.75,2500
39.23,-84.49,3732
39.23,-82.21,1000
39.23,-84.76,3850
39.23,-83.24,4000
39.23,-84.08,18310
39.23,-84.62,14217
39.23,-82.56,3000
39.23,-84.80,2100
39.23,-84.45,50318
39.23,-82.77,3172
39.23,-84.36,7902
39.23,-83.11,12000
39.23,-84.63,150000
39.23,-84.41,12158
39.23,-83.63,8757
39.23,-84.15,8755
39.23,-83.60,7000
39.23,-81.88,45407
39.23,-82.98,13753
39.23,-83.27,20000
39.23,-83.84,4000
39.23,-83.64,5867
39.23,-84.24,4365
39.24,-84.46,7375
39.24,-82.48,6812
39.24,-84.56,6068
39.24,-84.29,8993
39.24,-82.36,1997
39.24,-84.71,18310
39.24,-83.03,3747
39.24,-82.00,8644
39.24,-83.22,14000
39.24,-83.05,6000
39.24,-82.38,3500
39.24,-84.51,7744
39.24,-83.02,7404
39.24,-82.18,22000
39.24,-83.77,6000
39.24,-84.61,7347
39.24,-83.65,2686
39.24,-83.59,6557
39.24,-84.23,25000
39.24,-84.47,42391
39.24,-83.94,6000
39.24,-84.38,22531
39.24,-83.06,12572
39.24,-84.00,2950
39.24,-83.28,2200
39.24,-82.98,4017
39.24,-84.78,10000
39.24,-84.58,3581
39.24,-82.85,9476
39.24,-83.55,8706
39.24,-83.78,6279
39.24,-81.89,12155
39.25,-82.47,24583
39.25,-84.59,7441
39.25,-84.28,2741
39.25,-83.60,24117
39.25,-82.57,60000
39.25,-84.32,4724
39.25,-82.09,17752
39.25,-83.19,9407
39.25,-83.20,7292
39.25,-81.72,6020
39.25,-84.79,2000
39.25,-84.43,17444
39.25,-84.19,8000
39.25,-82.05,4007
39.25,-82.76,800
39.25,-84.44,4847
39.25,-83.87,2000
39.25,-83.65,7871
39.25,-84.60,22350
39.25,-84.55,2212
39.25,-84.36,62373
39.25,-84.73,5339
39.25,-84.46,8000
39.25,-84.38,15037
39.25,-84.09,2998
39.26,-82.38,6000
39.26,-84.67,8000
39.26,-82.29,10143
39.26,-84.78,34000
39.26,-84.57,6250
39.26,-84.25,21265
39.26,-84.69,3000
39.26,-84.58,3894
39.26,-84.33,5000
39.26,-84.77,11651
39.26,-82.68,12125
39.26,-82.96,7832
39.26,-82.47,11952
39.26,-83.02,6710
39.26,-84.07,19400
39.26,-84.60,14805
39.26,-84.49,3980
39.26,-82.92,3988
39.26,-84.47,19364
39.26,-84.55,14183
39.26,-84.52,8560
39.26,-83.47,12769
39.26,-82.02,3000
39.26,-82.63,25000
39.26,-84.42,80000
39.26,-84.75,10523
39.26,-84.43,5964
39.26,-82.65,30000
39.27,-84.44,22000
39.27,-84.35,2098
39.27,-82.51,6066
39.27,-84.56,4500
39.27,-82.56,18310
39.27,-83.97,2047
39.27,-82.82,3816
39.27,-82.38,12000
39.27,-84.16,6014
39.27,-84.71,1605
39.27,-84.24,3932
39.27,-84.36,17625
39.27,-84.57,31034
39.27,-82.07,3000
39.27,-84.76,7410
39.28,-82.15,6007
39.28,-84.68,9606
39.28,-84.44,9780
39.28,-84.58,17752
39.28,-81.61,4328
39.28,-81.67,1500
39.28,-84.54,3932
39.28,-84.36,20750
39.28,-84.52,5404
39.28,-83.36,6500
39.28,-84.67,30000
39.28,-84.01,3886
39.28,-84.30,14000
39.28,-81.58,3708
39.28,-84.42,12000
39.28,-84.47,4342
39.28,-83.76,4615
39.28,-83.91,55000
39.28,-82.13,3759
39.28,-84.49,3124
39.28,-84.50,12039
39.28,-82.12,7032
39.28,-84.37,16240
39.29,-83.99,4500
39.29,-84.39,17845
39.29,-84.43,9633
39.29,-82.15,6497
39.29,-84.61,7114
39.29,-84.30,10721
39.29,-84.32,7422
39.29,-83.98,14430
39.29,-82.03,5661
39.29,-83.12,1698
39.29,-84.31,31224
39.29,-81.57,5145
39.29,-81.84,7292
39.29,-84.46,22503
39.29,-81.91,3795
39.29,-83.03,30895
39.29,-84.54,4628
39.29,-83.59,9063
39.29,-84.66,15450
39.29,-83.15,6294
39.29,-84.38,8895
39.29,-82.11,17875
39.29,-84.56,5798
39.29,-84.18,7000
39.29,-84.79,7000
39.29,-84.44,77821
39.30,-84.62,12500
39.30,-84.48,6389
39.30,-84.30,3995
39.30,-81.66,14812
39.30,-84.08,8000
39.30,-84.63,24000
39.30,-81.96,800
39.30,-83.52,5990
39.30,-84.27,3604
39.30,-84.49,4000
39.30,-82.99,13000
39.30,-82.44,35582
39.30,-81.61,3071
39.30,-84.50,5450
39.30,-84.56,2993
39.30,-84.57,6473
39.30,-84.68,10696
39.30,-84.33,6000
39.30,-84.52,26125
39.30,-84.65,8548
39.31,-84.41,3500
39.31,-84.62,9136
39.31,-84.52,6520
39.31,-84.54,9703
39.31,-83.40,15000
39.31,-84.51,4060
39.31,-83.05,3000
39.31,-82.10,12912
39.31,-84.28,4493
39.31,-81.62,6838
39.31,-84.66,14161
39.31,-84.48,4313
39.31,-81.66,13246
39.31,-84.56,5423
39.31,-84.43,10000
39.31,-84.24,8000
39.31,-82.16,12352
39.31,-84.47,1498
39.31,-83.58,12897
39.31,-82.09,9606
39.31,-84.74,3450
39.31,-84.27,5421
39.31,-82.07,22416
39.31,-82.93,3450
39.31,-84.70,5011
39.31,-81.98,6000
39.31,-84.49,4995
39.32,-84.28,5469
39.32,-84.25,32453
39.32,-82.97,5244
39.32,-82.11,4986
39.32,-84.35,6985
39.32,-84.42,8672
39.32,-82.19,4000
39.32,-81.99,11075
39.33,-82.12,7379
39.33,-84.47,3421
39.33,-83.96,5158
39.33,-84.46,19145
39.33,-84.34,3000
39.33,-82.04,11535
39.33,-81.74,10982
39.33,-83.39,16169
39.33,-82.87,9732
39.33,-83.46,4251
39.33,-84.52,7677
39.33,-82.45,15373
39.33,-84.22,3452
39.33,-84.02,22000
39.33,-84.54,4315
39.33,-84.30,6497
39.33,-84.66,2000
39.33,-84.55,6028
39.33,-84.31,6550
39.33,-84.35,2495
39.33,-82.97,5000
39.33,-84.56,22531
39.33,-82.84,3694
39.33,-83.26,3500
39.33,-82.83,8000
39.33,-83.00,7509
39.34,-83.70,3794
39.34,-83.07,17150
39.34,-82.45,7344
39.34,-84.39,6872
39.34,-83.80,12000
39.34,-84.68,4102
39.34,-83.35,3594
39.34,-82.85,150000
39.34,-83.02,500
39.34,-84.75,13000
39.34,-84.29,4000
39.34,-84.70,14362
39.34,-83.97,3306
39.34,-84.51,6192
39.34,-83.37,6194
39.34,-84.43,7818
39.34,-84.52,27821
39.34,-84.61,4028
39.34,-82.25,12863
39.34,-82.95,5274
39.34,-83.06,2200
39.34,-83.04,8591
39.34,-84.49,12000
39.34,-82.96,9732
39.35,-82.83,4165
39.35,-83.05,12316
39.35,-84.63,12613
39.35,-82.25,7545
39.35,-81.35,20357
39.35,-82.73,1783
39.35,-83.58,11828
39.35,-84.26,4000
39.35,-83.72,5898
39.35,-82.06,4788
39.35,-84.28,4584
39.35,-84.39,9845
39.35,-83.45,12999
39.35,-83.44,6637
39.35,-83.75,9996
39.35,-82.09,4997
39.35,-83.53,3500
39.35,-84.12,6899
39.35,-83.46,18310
39.35,-81.87,11250
39.35,-84.64,3994
39.35,-84.17,16894
39.35,-82.97,8233
39.35,-84.58,85000
39.35,-83.51,21796
39.35,-84.42,25000
39.35,-84.46,3000
39.35,-84.34,3200
39.35,-83.16,3636
39.35,-84.54,14678
39.35,-84.36,7000
39.36,-84.08,10808
39.36,-83.00,2745
39.36,-82.17,2000
39.36,-84.12,3900
39.36,-82.61,9147
39.36,-84.55,24195
39.36,-84.49,17534
39.36,-84.28,26100
39.36,-84.48,1500
39.36,-84.39,4251
39.36,-84.36,8142
39.36,-82.26,2799
39.36,-84.25,7203
39.36,-84.54,11500
39.36,-84.77,7000
39.36,-84.42,11007
39.36,-84.78,14991
39.36,-84.15,3593
39.36,-82.70,2000
39.36,-84.20,5381
39.36,-83.02,2748
39.36,-84.38,4961
39.36,-84.06,9155
39.37,-83.73,8974
39.37,-84.36,8782
39.37,-82.43,28000
39.37,-84.55,3500
39.37,-84.23,7275
39.37,-81.50,30000
39.37,-84.43,5338
