Latitude,Longitude,AvgPrice
38.771,-82.816,1200
38.772,-82.362,7365
38.773,-82.941,2641
38.774,-82.942,15450
38.775,-82.784,24895
38.778,-84.028,15000
38.780,-82.840,4459
38.782,-84.107,6000
38.783,-83.459,8000
38.784,-83.012,7125
38.787,-82.458,9693
38.789,-83.948,7292
38.790,-83.014,8997
38.794,-83.014,7000
38.794,-83.957,3000
38.797,-82.681,3000
38.797,-83.010,18310
38.798,-83.009,10976
38.801,-83.472,11393
38.801,-83.546,3661
38.803,-83.568,3937
38.807,-83.796,40000
38.808,-83.102,4377
38.810,-83.790,5752
38.811,-83.765,13000
38.811,-82.674,9854
38.813,-83.067,10158
38.814,-83.992,5471
38.815,-82.192,2698
38.816,-82.227,23000
38.816,-83.559,1800
38.826,-84.218,3964
38.829,-82.851,3740
38.831,-83.020,6945
38.832,-83.153,15155
38.833,-83.836,16599
38.836,-83.840,11297
38.838,-83.616,3500
38.839,-82.594,5990
38.841,-82.984,3500
38.841,-83.021,7084
38.841,-82.519,2851
38.842,-82.959,4200
38.842,-83.617,6795
38.842,-82.527,12000
38.842,-82.285,7023
38.842,-82.201,2997
38.843,-82.151,1880
38.847,-83.102,5339
38.849,-82.213,2554
38.849,-83.243,2000
38.849,-84.112,1100
38.851,-83.072,2000
38.852,-84.141,7806
38.852,-83.015,22000
38.852,-82.884,6000
38.856,-84.151,20000
38.858,-82.857,11500
38.859,-82.608,800
38.860,-83.873,21263
38.860,-82.607,3522
38.860,-83.881,1987
38.861,-83.904,5155
38.862,-82.346,9723
38.862,-83.211,3486
38.866,-82.939,3573
38.868,-83.750,8377
38.868,-83.073,25000
38.869,-83.786,12752
38.871,-82.954,7755
38.872,-83.616,20000
38.872,-83.918,1761
38.873,-83.925,9351
38.874,-83.885,6273
38.875,-83.482,1183
38.877,-83.038,5442
38.878,-82.307,49600
38.878,-84.226,6125
38.879,-82.976,32877
38.880,-81.902,74900
38.880,-84.069,16649
38.881,-84.092,3979
38.882,-83.020,24017
38.883,-82.924,3732
38.885,-82.374,2796
38.885,-84.118,20000
38.885,-82.993,5419
38.886,-82.305,7026
38.887,-81.916,8798
38.887,-82.472,3499
38.888,-84.058,4456
38.889,-82.660,6120
38.892,-82.544,4837
38.895,-82.554,25000
38.896,-82.868,2966
38.898,-82.552,19197
38.898,-82.542,12000
38.900,-82.542,22345
38.902,-83.755,8193
38.904,-82.309,1850
38.907,-83.627,41500
38.907,-84.200,18310
38.908,-82.541,3604
38.911,-83.802,4500
38.912,-82.438,2401
38.913,-82.134,3604
38.913,-82.278,30000
38.913,-84.248,4365
38.914,-84.007,5330
38.916,-83.432,5673
38.917,-82.218,9950
38.917,-83.229,2655
38.919,-82.258,12795
38.922,-84.253,6774
38.923,-83.241,24194
38.923,-82.887,28000
38.924,-83.401,500
38.925,-83.512,30000
38.926,-84.143,23000
38.927,-83.421,5659
38.927,-82.270,23000
38.930,-83.229,5176
38.931,-83.228,3566
38.932,-82.898,3000
38.935,-83.653,11474
38.935,-83.840,22000
38.935,-82.882,8824
38.936,-82.952,1000
38.937,-82.890,12951
38.940,-83.903,11762
38.940,-84.277,4793
38.940,-84.270,32209
38.943,-82.378,10000
38.943,-82.111,5500
38.943,-83.906,7165
38.943,-82.563,6200
38.944,-83.906,10000
38.945,-84.096,15434
38.945,-82.128,4000
38.945,-83.906,4754
38.945,-82.525,6632
38.947,-83.407,32519
38.949,-83.045,2997
38.949,-83.628,4469
38.949,-83.685,13169
38.950,-83.685,5112
38.950,-81.799,6892
38.950,-84.226,13900
38.950,-83.120,1995
38.951,-84.234,6154
38.953,-82.472,4680
38.954,-84.036,9062
38.954,-84.169,10000
38.958,-82.105,7000
38.959,-83.347,2047
38.959,-83.358,54000
38.961,-83.654,25000
38.962,-83.532,12000
38.962,-82.573,4000
38.963,-82.108,4159
38.965,-84.091,14450
38.966,-84.271,18310
38.967,-84.269,11800
38.968,-84.131,10813
38.968,-84.058,9667
38.968,-84.081,15800
38.970,-83.492,9732
38.972,-82.581,4530
38.972,-83.020,2799
38.973,-83.740,6195
38.974,-84.188,6000
38.974,-83.339,4910
38.976,-83.576,15631
38.976,-83.577,6000
38.976,-84.097,3500
38.979,-83.023,10876
38.980,-83.343,12117
38.983,-83.023,9681
38.983,-84.119,1900
38.983,-84.235,10334
38.983,-82.164,11870
38.984,-84.222,2821
38.986,-84.282,6413
38.986,-83.889,12500
38.987,-82.136,5892
38.988,-82.625,1500
38.989,-83.935,4987
38.989,-84.255,4963
38.989,-82.636,3495
38.990,-83.762,6037
38.990,-84.210,16794
38.991,-84.210,15000
38.991,-84.216,20000
38.993,-84.179,10000
38.993,-84.293,4000
38.994,-84.186,7000
38.996,-82.054,4344
38.998,-81.953,4866
38.998,-81.875,41779
38.999,-82.553,5141
39.000,-83.124,3500
39.000,-82.557,4481
39.000,-84.149,2000
39.000,-83.393,50000
39.003,-84.193,3566
39.003,-83.781,7602
39.003,-84.041,11400
39.006,-84.162,5332
39.006,-82.650,6413
39.006,-82.599,15950
39.006,-84.164,10195
39.008,-82.055,7000
39.008,-83.583,18310
39.010,-84.265,3306
39.010,-84.184,12324
39.011,-84.299,3500
39.011,-82.603,3000
39.011,-82.571,47325
39.012,-84.288,3497
39.012,-82.820,22000
39.012,-84.180,8215
39.012,-83.797,15803
39.014,-83.854,1301
39.014,-83.986,5000
39.015,-84.187,3385
39.016,-82.847,2686
39.016,-83.936,7000
39.018,-84.171,13871
39.018,-84.206,23000
39.019,-82.878,9699
39.019,-82.619,9737
39.020,-82.577,6026
39.021,-83.813,22000
39.021,-81.960,5995
39.024,-83.811,2900
39.025,-83.181,6194
39.026,-84.215,10457
39.027,-84.038,14247
39.028,-82.590,10493
39.028,-82.642,6013
39.029,-82.065,5133
39.030,-82.932,1000
39.031,-84.236,8803
39.032,-83.976,5631
39.032,-83.095,6194
39.033,-82.117,5282
39.033,-84.333,1475
39.033,-82.063,81870
39.033,-82.911,19106
39.034,-82.839,12595
39.034,-82.002,6500
39.035,-84.197,9647
39.035,-84.042,15000
39.036,-84.044,3313
39.037,-83.968,9672
39.037,-82.853,6598
39.039,-84.244,4608
39.039,-83.995,3642
39.041,-82.113,16250
39.041,-83.920,9043
39.041,-82.217,5488
39.042,-82.068,38000
39.042,-83.027,9491
39.043,-81.956,6656
39.045,-83.521,2500
39.045,-83.026,5437
39.045,-82.166,7000
39.045,-84.244,11484
39.046,-84.196,12953
39.047,-83.121,12025
39.047,-83.929,12000
39.048,-84.247,16000
39.048,-82.115,18000
39.048,-84.248,7924
39.049,-82.930,3950
39.050,-84.305,13000
39.051,-82.995,63008
39.051,-83.963,1900
39.052,-82.995,2872
39.052,-82.937,63375
39.053,-82.936,9302
39.053,-82.935,10014
39.054,-83.924,11533
39.055,-82.592,10728
39.055,-82.027,4788
39.055,-83.982,52180
39.056,-84.417,4323
39.056,-82.792,5631
39.056,-84.256,5743
39.057,-84.195,28094
39.057,-84.336,7791
39.057,-84.385,29969
39.057,-84.265,12000
39.058,-84.348,7292
39.058,-82.919,21201
39.059,-84.424,17000
39.059,-82.668,7008
39.060,-83.703,6462
39.060,-84.422,8500
39.060,-84.314,3578
39.061,-84.100,14083
39.061,-84.272,5634
39.061,-84.021,44188
39.063,-84.031,7999
39.063,-84.032,4507
39.064,-84.298,11755
39.064,-84.046,4496
39.065,-84.286,6971
39.065,-83.013,8505
39.065,-84.288,13022
39.065,-84.049,6182
39.065,-84.296,9975
39.066,-82.068,5245
39.066,-82.579,10000
39.067,-84.180,8297
39.067,-82.157,20000
39.069,-83.006,22543
39.070,-83.005,5014
39.070,-83.403,2655
39.070,-84.305,3651
39.071,-84.224,9750
39.071,-83.687,63000
39.071,-84.081,3996
39.072,-82.628,1600
39.072,-83.369,4251
39.072,-84.337,3250
39.072,-84.352,10000
39.073,-82.997,2793
39.074,-82.719,2075
39.074,-82.562,8988
39.075,-83.925,9500
39.076,-84.172,12948
39.076,-84.088,23523
39.077,-84.366,1923
39.077,-84.157,7963
39.078,-83.926,52000
39.078,-84.368,2501
39.078,-84.059,2995
39.080,-83.134,4680
39.081,-83.191,3000
39.081,-84.420,4033
39.081,-84.635,1000
39.082,-83.032,45696
39.082,-84.225,2698
39.083,-82.016,13000
39.083,-84.572,6521
39.084,-84.226,7995
39.084,-84.154,3844
39.084,-82.277,4995
39.084,-82.763,11965
39.085,-84.580,1000
39.085,-82.711,2000
39.086,-84.289,82288
39.086,-82.470,22000
39.086,-84.234,4661
39.086,-84.422,16000
39.086,-83.682,1000
39.087,-84.287,4400
39.087,-84.225,16783
39.087,-81.987,6818
39.087,-84.173,10283
39.088,-84.237,75700
39.089,-82.966,2071
39.090,-83.016,3900
39.090,-84.344,5825
39.090,-84.563,2950
39.090,-84.645,3000
39.091,-82.538,5000
39.093,-82.423,9499
39.093,-82.440,6835
39.093,-84.428,25000
39.093,-84.574,11664
39.094,-84.521,11661
39.094,-84.591,11041
39.095,-83.184,2060
39.095,-84.264,28000
39.095,-84.521,2600
39.095,-83.218,1996
39.096,-83.154,8500
39.096,-84.521,3260
39.096,-82.612,699
39.097,-84.125,18310
39.097,-84.518,9732
39.098,-84.584,2200
39.098,-82.999,79284
39.099,-84.155,44188
39.099,-84.520,7731
39.099,-84.521,14921
39.100,-84.504,7000
39.100,-84.500,28000
39.100,-84.510,12352
39.100,-81.889,10000
39.101,-84.569,3141
39.101,-84.504,10000
39.101,-84.566,3961
39.101,-84.522,13000
39.101,-84.519,12855
39.101,-84.551,5000
39.101,-82.781,18900
39.102,-82.692,9000
39.102,-83.265,7000
39.102,-84.513,30000
39.102,-84.499,15400
39.102,-84.519,24866
39.103,-84.499,20000
39.103,-84.496,6598
39.104,-84.537,13000
39.104,-84.292,16817
39.104,-84.620,3825
39.104,-82.098,12025
39.104,-84.548,4000
39.104,-84.617,5466
39.105,-84.552,900
39.105,-84.509,11390
39.105,-84.513,8000
39.105,-84.583,2048
39.105,-84.502,5791
39.105,-83.009,10750
39.106,-84.298,16250
39.106,-84.573,9610
39.106,-84.390,3428
39.106,-83.008,1112
39.107,-81.808,2850
39.107,-84.400,7700
39.108,-84.677,3975
39.108,-81.920,5395
39.108,-83.786,20147
39.108,-84.568,13000
39.108,-83.041,17752
39.109,-84.606,12545
39.109,-84.420,3964
39.109,-82.014,12863
39.109,-84.690,7249
39.109,-82.997,8200
39.110,-84.567,2698
39.110,-83.005,5900
39.110,-83.097,19279
39.111,-84.134,6500
39.111,-84.490,18310
39.112,-84.624,21591
39.112,-84.517,9732
39.113,-84.560,9000
39.113,-84.147,18233
39.113,-82.587,12953
39.113,-84.308,3495
39.113,-84.529,5746
39.113,-84.531,9876
39.113,-84.122,4000
39.114,-84.500,4287
39.114,-84.195,5448
39.114,-81.896,66750
39.115,-84.176,10000
39.115,-84.436,6154
39.115,-84.486,6840
39.115,-84.532,50000
39.116,-84.177,44188
39.116,-84.235,2047
39.116,-84.365,5581
39.117,-84.440,3985
39.117,-83.187,816
39.117,-84.500,65640
39.117,-84.485,13265
39.118,-81.888,3533
39.118,-83.599,9624
39.118,-84.607,5000
39.119,-84.415,46915
39.119,-84.623,3450
39.119,-84.533,800
39.120,-84.600,6850
39.120,-84.485,13000
39.120,-84.657,8178
39.120,-84.525,17966
39.120,-84.606,11000
39.122,-84.187,33510
39.122,-84.192,7173
39.122,-82.489,1495
39.122,-84.326,17250
39.122,-84.584,3155
39.123,-84.457,15000
39.123,-84.458,9276
39.123,-82.924,1562
39.123,-84.151,26000
39.123,-84.508,4738
39.123,-84.372,4788
39.124,-84.538,14000
39.124,-84.553,8125
39.125,-84.553,11409
39.125,-84.434,35500
39.126,-84.534,3132
39.126,-84.704,12000
39.126,-84.553,25314
39.126,-84.604,1000
39.126,-84.473,7871
39.126,-84.551,19727
39.126,-84.271,3847
39.126,-82.701,4517
39.127,-83.547,9732
39.127,-84.533,11595
39.128,-84.706,5947
39.128,-84.560,5509
39.128,-84.103,7193
39.129,-83.003,3000
39.129,-83.013,2283
39.130,-84.586,3000
39.130,-83.368,2047
39.131,-84.707,22416
39.131,-84.265,12000
39.131,-82.892,5505
39.132,-82.485,6262
39.132,-84.015,13703
39.132,-84.708,4462
39.133,-84.637,10343
39.133,-84.565,6222
39.133,-84.590,4200
39.134,-84.573,800
39.134,-84.499,3500
39.134,-84.186,4133
39.134,-84.497,1701
39.134,-84.492,13751
39.135,-84.245,8350
39.135,-81.862,23748
39.135,-84.403,30206
39.136,-84.515,4429
39.136,-82.372,3073
39.136,-84.540,2400
39.136,-84.533,3000
39.136,-84.532,3898
39.136,-84.242,4695
39.136,-84.550,4000
39.137,-84.539,22000
39.137,-84.541,6500
39.137,-84.488,18800
39.137,-84.634,41750
39.137,-84.547,4965
39.137,-84.548,4163
39.138,-84.715,7327
39.138,-84.404,27375
39.139,-84.632,4500
39.139,-84.541,4261
39.139,-83.379,3000
39.139,-84.534,18300
39.139,-84.529,4600
39.140,-84.472,3975
39.141,-84.391,13717
39.141,-82.977,45133
39.142,-84.721,5598
39.142,-84.630,20746
39.142,-84.454,5900
39.142,-84.556,2000
39.142,-84.579,2896
39.142,-83.805,18310
39.143,-84.463,24600
39.143,-84.470,52000
39.144,-82.677,5659
39.145,-84.537,38059
39.146,-84.573,6124
39.146,-84.467,3241
39.146,-84.819,1850
39.146,-82.600,12025
39.146,-84.470,10577
39.146,-83.123,5000
39.146,-84.262,5082
39.147,-84.626,5709
39.147,-84.539,1000
39.148,-84.488,13834
39.148,-84.584,4493
39.149,-82.976,150000
39.149,-84.511,4000
39.150,-84.327,5097
39.150,-84.816,23997
39.150,-84.541,8000
39.151,-84.432,8303
39.151,-82.976,9188
39.152,-84.440,46109
39.152,-84.299,12000
39.152,-84.022,28000
39.152,-84.518,17752
39.152,-84.508,3000
39.152,-82.858,3566
39.152,-84.443,4975
39.152,-84.794,3495
39.152,-84.628,6648
39.152,-84.663,4950
39.152,-84.672,2999
39.153,-83.578,5867
39.153,-83.658,31500
39.153,-84.429,1750
39.153,-84.422,45507
39.153,-84.538,10552
39.153,-84.266,9697
39.154,-84.542,10918
39.154,-84.677,10330
39.154,-84.563,8012
39.154,-81.802,5971
39.154,-84.582,5886
39.155,-84.390,4600
39.155,-83.842,4344
39.155,-84.537,2995
39.155,-83.989,75500
39.155,-84.505,2047
39.156,-83.932,6498
39.156,-82.913,2700
39.157,-84.574,2655
39.157,-84.439,42950
39.157,-84.476,5068
39.157,-84.381,4495
39.157,-82.395,12000
39.157,-84.630,4034
39.158,-84.549,4214
39.159,-84.445,4745
39.159,-84.063,21495
39.159,-84.527,9000
39.159,-84.550,25000
39.159,-84.562,7707
39.159,-84.525,21875
39.160,-84.529,6000
39.160,-84.661,10259
39.160,-84.744,4000
39.160,-84.501,4168
39.161,-84.399,5227
39.161,-84.600,4000
39.161,-83.425,2000
39.161,-84.796,7509
39.161,-84.514,3966
39.161,-84.516,12874
39.162,-84.424,5910
39.162,-82.619,1200
39.162,-84.207,20936
39.162,-84.502,4118
39.163,-84.472,19054
39.163,-84.510,1880
39.164,-84.553,3657
39.164,-84.125,13346
39.164,-84.555,5583
39.164,-84.406,4000
39.164,-84.407,1600
39.164,-82.736,43079
39.165,-82.738,1500
39.165,-84.470,25000
39.165,-81.891,7696
39.165,-82.739,86837
39.167,-84.498,1600
39.167,-84.801,15434
39.168,-84.636,800
39.168,-84.467,7707
39.169,-84.503,101125
39.169,-84.419,7462
39.169,-84.602,13800
39.170,-84.420,15434
39.170,-82.297,2047
39.170,-83.583,3400
39.171,-84.559,4983
39.171,-84.498,8000
39.171,-84.761,4951
39.171,-83.087,3922
39.171,-83.962,3000
39.171,-84.497,4000
39.172,-84.467,19250
39.173,-84.467,9000
39.173,-84.490,14892
39.174,-84.489,7704
39.174,-84.510,3932
39.174,-84.141,4886
39.174,-84.535,6681
39.175,-82.975,15999
39.175,-84.519,15704
39.175,-84.215,10675
39.175,-84.172,22750
39.176,-82.921,1500
39.176,-84.473,4000
39.176,-83.620,3590
39.176,-83.587,11500
39.177,-84.285,3241
39.177,-84.299,7993
39.177,-84.191,1748
39.177,-84.552,37728
39.177,-82.973,10744
39.177,-84.106,13523
39.177,-84.508,7969
39.177,-82.253,10739
39.177,-84.486,11767
39.177,-82.934,2000
39.178,-84.034,12025
39.179,-84.455,7394
39.180,-84.356,9699
39.180,-84.357,3542
39.180,-84.363,5093
39.180,-83.544,3300
39.181,-84.666,2000
39.181,-84.640,11083
39.181,-84.430,8047
39.181,-84.557,6195
39.181,-84.746,9800
39.181,-84.274,16905
39.181,-84.265,26026
39.182,-84.450,3910
39.182,-84.594,12000
39.183,-84.783,9500
39.183,-84.456,7000
39.183,-83.735,2150
39.184,-84.395,8687
39.184,-84.502,2047
39.184,-84.427,11354
39.185,-84.487,2047
39.185,-82.982,20388
39.185,-84.464,2520
39.185,-84.420,3932
39.185,-83.653,20484
39.186,-84.614,4448
39.186,-83.765,1000
39.186,-84.545,14889
39.186,-84.778,4529
39.186,-84.488,3900
39.187,-82.507,10000
39.187,-84.545,4916
39.187,-84.652,12261
39.187,-81.926,9732
39.188,-82.978,2000
39.188,-82.979,4059
39.188,-84.414,6834
39.188,-84.292,40997
39.188,-84.600,3373
39.189,-84.436,7198
39.189,-84.481,3000
39.189,-84.582,17000
39.189,-84.463,6786
39.189,-84.480,33289
39.190,-84.256,2762
39.190,-84.480,17752
39.190,-84.485,18310
39.191,-82.822,8500
39.191,-83.920,2500
39.192,-84.055,4345
39.192,-84.493,2250
39.192,-84.392,11333
39.192,-83.153,3000
39.193,-84.460,7300
39.193,-81.833,11524
39.193,-82.154,2948
39.193,-82.023,3000
39.193,-84.237,45000
39.194,-84.460,76500
39.194,-84.660,7413
39.194,-82.036,4788
39.194,-84.770,1869
39.194,-83.897,3932
39.195,-84.574,9745
39.195,-84.305,2590
39.195,-84.742,7000
39.195,-84.400,7749
39.196,-84.663,5000
39.196,-84.761,4830
39.196,-84.473,6980
39.196,-83.610,3994
39.196,-84.566,31257
39.197,-84.695,12635
39.197,-82.156,20000
39.197,-84.476,2997
39.197,-84.133,4000
39.198,-82.054,89000
39.199,-84.578,2361
39.199,-83.192,8000
39.199,-82.979,8834
39.200,-84.468,5458
39.200,-83.611,7471
39.200,-84.755,25000
39.201,-84.563,4000
39.201,-84.591,7809
39.201,-83.469,3500
39.201,-84.223,7805
39.201,-84.525,5000
39.201,-84.470,33221
39.201,-84.212,6389
39.201,-84.754,3964
39.201,-83.618,25000
39.202,-84.532,18769
39.202,-84.722,23000
39.202,-84.534,5085
39.202,-84.207,26125
39.203,-84.192,10000
39.203,-84.581,22000
39.204,-83.753,20750
39.204,-83.722,6579
39.204,-84.465,15000
39.205,-84.097,3200
39.205,-84.581,5750
39.205,-84.095,4793
39.206,-84.547,9120
39.206,-84.711,12631
39.206,-84.707,4230
39.207,-84.139,15000
39.207,-84.093,45000
39.207,-84.707,7723
39.207,-84.469,14024
39.207,-83.624,21023
39.207,-83.574,12570
39.209,-84.572,85000
39.209,-82.688,5159
39.211,-83.025,3248
39.211,-84.464,3658
39.212,-84.456,22000
39.212,-84.488,3796
39.212,-84.470,4001
39.212,-81.812,7000
39.212,-81.834,4481
39.212,-84.753,4603
39.213,-84.604,2996
39.213,-84.463,4572
39.213,-84.783,3944
39.213,-84.446,8500
39.213,-84.518,3724
39.213,-84.140,16796
39.214,-84.685,8695
39.214,-84.782,12103
39.214,-84.097,2000
39.214,-82.173,6171
39.215,-84.130,4000
39.215,-84.585,32877
39.215,-83.523,4749
39.215,-84.369,21201
39.215,-81.854,3135
39.215,-83.284,4000
39.216,-84.198,25000
39.216,-83.607,2935
39.216,-83.485,28000
39.216,-84.575,5000
39.216,-84.344,22531
39.217,-84.693,22000
39.217,-83.069,3566
39.217,-84.269,15000
39.217,-82.237,24094
39.218,-83.435,2000
39.218,-84.502,7921
39.218,-84.525,17752
39.218,-84.301,83876
39.219,-84.192,16652
39.220,-84.601,10000
39.220,-84.736,6348
39.220,-84.738,8000
39.220,-84.706,15000
39.220,-84.533,5244
39.221,-84.714,22000
39.221,-84.534,20000
39.221,-84.741,6518
39.222,-84.533,4452
39.222,-84.549,6257
39.222,-84.829,2247
39.223,-83.167,6598
39.223,-84.537,10153
39.223,-84.538,3297
39.223,-84.272,7011
39.223,-84.367,7646
39.223,-84.447,2799
39.224,-82.924,3600
39.224,-84.278,5077
39.225,-84.367,3999
39.225,-84.658,7285
39.225,-82.983,15000
39.225,-84.398,45000
39.226,-84.655,18885
39.226,-82.566,18310
39.226,-84.449,3000
39.226,-84.354,8018
39.226,-83.300,11500
39.226,-84.653,1101
39.226,-84.646,80000
39.227,-84.643,11858
39.228,-84.092,4500
39.229,-84.536,5687
39.229,-83.909,6054
39.229,-82.197,1000
39.230,-84.163,15887
39.230,-84.272,10000
39.231,-82.340,3000
39.231,-83.339,12739
39.231,-83.341,43461
39.231,-84.753,2500
39.232,-84.492,3732
39.232,-82.212,1000
39.234,-84.760,4200
39.234,-83.244,4000
39.234,-84.084,18310
39.234,-84.626,16958
39.234,-82.568,3000
39.234,-84.807,2000
39.234,-84.450,50318
39.234,-82.773,3172
39.234,-84.367,7902
39.235,-83.113,12000
39.235,-84.629,11476
39.235,-84.630,150000
39.235,-84.410,12158
39.235,-84.808,2200
39.235,-83.637,8757
39.235,-84.155,8755
39.236,-83.608,7000
39.236,-81.885,70815
39.237,-82.984,13753
39.237,-83.276,20000
39.238,-83.848,4000
39.238,-83.641,5867
39.238,-84.767,3500
39.239,-81.886,20000
39.239,-84.240,4365
39.240,-84.461,13350
39.240,-82.487,6812
39.240,-84.56,6715
39.240,-84.299,13000
39.240,-82.363,1997
39.241,-84.717,18310
39.241,-83.035,1495
39.242,-84.462,1400
39.242,-82.000,8644
39.242,-83.221,14000
39.242,-83.056,6000
39.243,-84.567,5421
39.243,-83.039,6000
39.243,-82.386,3500
39.243,-84.511,16504
39.243,-83.025,3995
39.243,-82.186,22000
39.243,-83.777,6000
39.243,-83.026,10813
39.244,-84.511,2000
39.244,-84.614,10946
39.244,-83.650,2686
39.244,-83.596,6557
39.244,-84.237,25000
39.245,-84.470,4782
39.245,-83.943,6000
39.245,-84.512,6237
39.245,-84.382,22531
39.246,-83.068,20000
39.246,-84.291,4987
39.246,-84.005,2950
39.246,-83.069,5145
39.246,-83.282,2200
39.247,-82.983,4017
39.247,-84.786,10000
39.248,-84.611,3748
39.248,-84.589,3581
39.248,-84.470,80000
39.249,-82.854,9476
39.249,-83.559,8706
39.249,-83.789,6279
39.249,-81.897,12155
39.251,-82.472,24583
39.251,-84.598,7441
39.251,-84.286,2741
39.252,-83.602,24117
39.252,-82.575,60000
39.252,-84.324,4724
39.253,-82.098,17752
39.253,-83.198,2815
39.253,-83.200,7292
39.253,-83.197,15999
39.253,-81.720,6020
39.254,-84.797,2000
39.254,-84.432,17444
39.254,-84.191,8000
39.255,-82.056,4007
39.255,-82.764,800
39.255,-84.442,4847
39.256,-83.870,2000
39.256,-83.658,7871
39.257,-84.601,22350
39.257,-84.556,2212
39.258,-84.361,62373
39.258,-84.736,5339
39.258,-84.469,8000
39.258,-84.380,15037
39.259,-84.095,2998
39.261,-82.380,6000
39.261,-84.671,8000
39.261,-82.297,10143
39.262,-84.787,34000
39.262,-84.573,3500
39.262,-84.253,22531
39.262,-84.574,9000
39.263,-84.694,3000
39.263,-84.583,3894
39.264,-84.334,5000
39.264,-84.775,11651
39.264,-82.680,12125
39.265,-82.967,4064
39.265,-82.476,11952
39.265,-83.025,7999
39.265,-84.075,19400
39.266,-84.257,20000
39.266,-84.607,16130
39.266,-84.490,3980
39.266,-82.921,3988
39.266,-84.471,19364
39.266,-84.559,14183
39.267,-84.523,8560
39.268,-83.478,12769
39.268,-82.022,3000
39.268,-83.020,5421
39.268,-82.633,25000
39.268,-84.421,80000
39.268,-84.752,10523
39.269,-84.607,13480
39.269,-82.965,11600
39.269,-84.439,5964
39.269,-82.653,30000
39.270,-84.440,22000
39.270,-84.351,2098
39.271,-82.518,6066
39.271,-84.561,4500
39.271,-82.561,18310
39.272,-83.972,2047
39.274,-82.820,3816
39.274,-82.389,12000
39.275,-84.168,6014
39.275,-84.714,1605
39.276,-84.245,3932
39.277,-84.366,16940
39.277,-84.574,55876
39.278,-82.073,3000
39.278,-84.573,6192
39.278,-84.361,18310
39.279,-84.764,7410
39.280,-82.154,7565
39.280,-84.680,9606
39.280,-84.440,4481
39.281,-82.152,4449
39.281,-84.581,17752
39.281,-81.610,4328
39.282,-81.671,1500
39.282,-84.540,3932
39.282,-84.366,20750
39.283,-84.522,5404
39.283,-83.362,6500
39.284,-84.678,30000
39.284,-84.016,3886
